_id,ltable_id,rtable_id,label,ltable_value,rtable_value
9746,816,2193,0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ) microsoft 10949.0,adobe production studio premium software suite video software bundles  1698.95
9747,883,2193,0,adobe creative suite cs3 production premium adobe 1699.0,adobe production studio premium software suite video software bundles  1698.95
9748,897,2193,0,adobe creative suite cs3 production premium upsell adobe 1199.0,adobe production studio premium software suite video software bundles  1698.95
9749,958,2193,0,onone plug-in suite 3 for adobe photoshop onone software 399.95,adobe production studio premium software suite video software bundles  1698.95
9750,1322,2193,0,adobe creative suite cs3 design premium upsell adobe 1599.0,adobe production studio premium software suite video software bundles  1698.95
9751,277,2194,0,super solvers spellbound ! ! school edition for mac learning company 49.95,roxio popcorn 2 software for mac av production software  49.95
9752,583,2194,1,roxio popcorn 2 ( mac ) roxio 49.95,roxio popcorn 2 software for mac av production software  49.95
9753,624,2194,0,timbuktu remote control softwre 2 licenses for windows & mac netopia 199.99,roxio popcorn 2 software for mac av production software  49.95
9754,667,2194,0,toysight gold for isight : includes 15 games ( mac ) freeverse software 29.99,roxio popcorn 2 software for mac av production software  49.95
9755,838,2194,0,computrace lojack for laptops 3 year license ( mac ) absolute software 99.95,roxio popcorn 2 software for mac av production software  49.95
9756,975,2194,0,computrace lojack for laptops 1 year license ( mac ) absolute software 49.95,roxio popcorn 2 software for mac av production software  49.95
9757,1274,2194,0,wingnuts 2 ( mac ) freeverse software 29.99,roxio popcorn 2 software for mac av production software  49.95
9758,1330,2194,0,onone essentials for adobe photoshop elements version 2 full onone software 59.95,roxio popcorn 2 software for mac av production software  49.95
9759,225,2195,0,microsoft powerpoint 2004 ( mac ) microsoft 229.99,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9760,271,2195,0,microsoft office small business 2007 microsoft software 735.33,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9761,371,2195,0,microsoft powerpoint 2004 upgrade ( mac ) microsoft 109.99,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9762,501,2195,0,microsoft digital image suite plus [ lb ] microsoft software 129.95,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9763,518,2195,0,microsoft office 2004 standard upgrade ( mac ) microsoft 239.99,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9764,605,2195,0,microsoft word 2004 ( mac ) microsoft 229.99,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9765,606,2195,0,microsoft office 2004 professional ( mac ) microsoft 499.99,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9766,773,2195,0,microsoft office mac 2004 english 3pk dsp 731-01163 ) microsoft corporation ,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9767,781,2195,0,microsoft excel 2004 ( mac ) microsoft 229.99,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9768,823,2195,0,microsoft word 2004 upgrade ( mac ) microsoft 109.99,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9769,958,2195,0,onone plug-in suite 3 for adobe photoshop onone software 399.95,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9770,1145,2195,1,microsoft office 2004 standard ( mac ) microsoft 399.99,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9771,1177,2195,0,microsoft office student and teacher edition 2004 macintosh microsoft 149.99,microsoft microsoft office 2004 software suite mac apple & mac software  399.95
9772,1110,2196,0,the print shop 22 pro publisher deluxe sb cs by the print shop encore software 99.95,crystal-graphics crystal 3d impact ! pro animation software  99.95
9773,1143,2196,1,crystal 3d impact ! pro 1.25 ( jewel case ) crystalgraphics 79.0,crystal-graphics crystal 3d impact ! pro animation software  99.95
9774,1156,2196,0,pro digital frame bundle 1u onone software 99.95,crystal-graphics crystal 3d impact ! pro animation software  99.95
9775,857,2197,0,cakewalk sonar home studio 6 xl cakewalk 209.0,cakewalk sonar 6 producers edition software music production software  459.95
9776,865,2197,0,cakewalk sonar home studio 6 cakewalk 139.0,cakewalk sonar 6 producers edition software music production software  459.95
9777,1139,2197,1,cakewalk sonar 6 producer ed cakewalk 799.0,cakewalk sonar 6 producers edition software music production software  459.95
9778,1166,2197,0,cakewalk sonar 6 studio cakewalk 369.0,cakewalk sonar 6 producers edition software music production software  459.95
9779,479,2198,0,sound studio 3 : record edit add effects to audio ( mac ) freeverse software 79.99,steinberg wavelab studio 6 audio editing software music production software steinberg-media-technologies 299.95
9780,722,2198,0,steinberg nuendo 3 digital audio software steinberg 2499.0,steinberg wavelab studio 6 audio editing software music production software steinberg-media-technologies 299.95
9781,1127,2198,0,steinberg sequel ( pc or mac ) music creation & performance software steinberg 129.0,steinberg wavelab studio 6 audio editing software music production software steinberg-media-technologies 299.95
9782,1137,2198,1,wavelab studio 6 steinberg-media-technologies 399.99,steinberg wavelab studio 6 audio editing software music production software steinberg-media-technologies 299.95
9783,1170,2198,0,steinberg cubase 4 digital audio software steinberg 999.99,steinberg wavelab studio 6 audio editing software music production software steinberg-media-technologies 299.95
9784,26,2199,0,adobe premiere pro cs3 upgrade adobe 299.0,adobe premiere pro 2.0 software professional editing software  848.95
9785,157,2199,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc ,adobe premiere pro 2.0 software professional editing software  848.95
9786,322,2199,1,adobe premiere pro 2.0 adobe 849.0,adobe premiere pro 2.0 software professional editing software  848.95
9787,620,2199,0,adobe premiere pro cs3 adobe 799.0,adobe premiere pro 2.0 software professional editing software  848.95
9788,774,2199,0,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ) adobe software 273.0,adobe premiere pro 2.0 software professional editing software  848.95
9789,892,2199,0,adobe premiere pro cs3 adobe 799.0,adobe premiere pro 2.0 software professional editing software  848.95
9790,1042,2199,0,genuine fractals print pro 4.1 sharpener pro 2.0 onone software ,adobe premiere pro 2.0 software professional editing software  848.95
9791,538,2200,1,apple iwork '06 ( mac dvd ) apple 79.0,apple iwork '06 software apple & mac software  79.0
9792,542,2200,0,apple ilife '06 ( mac dvd ) [ older version ] apple computer 79.0,apple iwork '06 software apple & mac software  79.0
9793,591,2200,0,apple iwork '06 family pack ( mac dvd ) [ older version ] apple 99.0,apple iwork '06 software apple & mac software  79.0
9794,860,2200,0,apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,apple iwork '06 software apple & mac software  79.0
9795,624,2201,0,timbuktu remote control softwre 2 licenses for windows & mac netopia 199.99,adobe captivate 2 software for windows presentation software  598.95
9796,853,2201,0,onone essentials for adobe photoshop elements onone software 59.95,adobe captivate 2 software for windows presentation software  598.95
9797,958,2201,0,onone plug-in suite 3 for adobe photoshop onone software 399.95,adobe captivate 2 software for windows presentation software  598.95
9798,1176,2201,0,valuesoft tune transfer for ipod software for windows xp valuesoft 29.95,adobe captivate 2 software for windows presentation software  598.95
9799,1330,2201,0,onone essentials for adobe photoshop elements version 2 full onone software 59.95,adobe captivate 2 software for windows presentation software  598.95
9800,113,2202,0,microsoft licenses win svr 2003 ext conn lic ( r3900292 ) microsoft licenses 3371.85,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505  848.0
9801,135,2202,0,microsoft crm professional cal 3.0 product upgrade license pack user cal microsoft software 9980.0,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505  848.0
9802,155,2202,0,softgrid cal for ts 4.1 english mlp 20 user cal microsoft ,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505  848.0
9803,157,2202,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc ,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505  848.0
9804,218,2202,0,microsoft upg win small business svr cal t74-01215 ) microsoft corporation 330.14,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505  848.0
9805,228,2202,0,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ) microsoft licenses 74.59,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505  848.0
9806,248,2202,0,microsoft windows small business server cal 2003 license pack 20 client addpack device microsoft software ,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505  848.0
9807,251,2202,0,microsoft crm small business ed cal 3.0 license pack user cal microsoft software 9929.0,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505  848.0
9808,662,2202,0,microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505  848.0
9809,1292,2202,0,small business server 2003 20u cal addpak user microsoft ,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505  848.0
9810,564,2203,0,h & r block taxcut 2006 premium federal h & r block 19.99,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software  73.95
9811,567,2203,0,h & r block taxcut 2006 home & business + state h & r block 79.99,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software  73.95
9812,579,2203,0,h & r block taxcut 2006 premium federal + state + efile h & r block 59.99,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software  73.95
9813,631,2203,0,h & r block taxcut 2006 premium federal + state with usb 256m flashdrive h & r block 39.99,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software  73.95
9814,779,2203,0,3d home architect landscape v. 8 by encore software encore software 39.99,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software  73.95
9815,1049,2203,0,home & business lawyer dlx 2006 by broderbund encore software ,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software  73.95
9816,1078,2203,0,3d home architect home v. 8 by encore software encore software 39.99,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software  73.95
9817,1135,2203,1,taxcut home & bus + state + sage includes act 8.0 & peachtree 2007 h & r block ,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software  73.95
9818,440,2204,1,researchsoft endnote 9 student edition for students [ old version ] isi researchsoft 109.99,isi researchsoft 5229 endnote 9 academic ( schools faculty & non-academics ) isi researchsoft 98.99
9819,1139,2205,0,cakewalk sonar 6 producer ed cakewalk 799.0,cakewalk sonar 5 producer edition music production software  379.95
9820,225,2206,0,microsoft powerpoint 2004 ( mac ) microsoft 229.99,microsoft office 2004 software suite oem mac apple & mac software  239.95
9821,271,2206,0,microsoft office small business 2007 microsoft software 735.33,microsoft office 2004 software suite oem mac apple & mac software  239.95
9822,371,2206,0,microsoft powerpoint 2004 upgrade ( mac ) microsoft 109.99,microsoft office 2004 software suite oem mac apple & mac software  239.95
9823,501,2206,0,microsoft digital image suite plus [ lb ] microsoft software 129.95,microsoft office 2004 software suite oem mac apple & mac software  239.95
9824,518,2206,0,microsoft office 2004 standard upgrade ( mac ) microsoft 239.99,microsoft office 2004 software suite oem mac apple & mac software  239.95
9825,605,2206,0,microsoft word 2004 ( mac ) microsoft 229.99,microsoft office 2004 software suite oem mac apple & mac software  239.95
9826,606,2206,0,microsoft office 2004 professional ( mac ) microsoft 499.99,microsoft office 2004 software suite oem mac apple & mac software  239.95
9827,773,2206,1,microsoft office mac 2004 english 3pk dsp 731-01163 ) microsoft corporation ,microsoft office 2004 software suite oem mac apple & mac software  239.95
9828,781,2206,0,microsoft excel 2004 ( mac ) microsoft 229.99,microsoft office 2004 software suite oem mac apple & mac software  239.95
9829,823,2206,0,microsoft word 2004 upgrade ( mac ) microsoft 109.99,microsoft office 2004 software suite oem mac apple & mac software  239.95
9830,1145,2206,0,microsoft office 2004 standard ( mac ) microsoft 399.99,microsoft office 2004 software suite oem mac apple & mac software  239.95
9831,1177,2206,0,microsoft office student and teacher edition 2004 macintosh microsoft 149.99,microsoft office 2004 software suite oem mac apple & mac software  239.95
9832,135,2208,0,microsoft crm professional cal 3.0 product upgrade license pack user cal microsoft software 9980.0,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9833,157,2208,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc ,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9834,165,2208,0,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ) hewlett packard ,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9835,205,2208,0,nortel contivity stateful firewall license standard 1 switch nortel ,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9836,231,2208,0,red hat enterprise linux ws v. 4 update 4 license 1 workstation rl296aa ) hewlett packard ,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9837,248,2208,0,microsoft windows small business server cal 2003 license pack 20 client addpack device microsoft software ,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9838,251,2208,0,microsoft crm small business ed cal 3.0 license pack user cal microsoft software 9929.0,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9839,393,2208,0,microsoft visual studio test agent 2005 cd 1 processor license microsoft software 5099.0,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9840,434,2208,0,upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8 enfocus software 499.0,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9841,662,2208,0,microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9842,799,2208,0,hp dss software v. 4.0 complete package t1936aa ua0 ) hewlett-packard - ( consumables ) 630.36,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9843,838,2208,0,computrace lojack for laptops 3 year license ( mac ) absolute software 99.95,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9844,875,2208,0,century software tinyterm plus v. 4.0 complete product century software ,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9845,877,2208,0,timbuktu remote control softwre 1 license for mac os netopia ,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9846,975,2208,0,computrace lojack for laptops 1 year license ( mac ) absolute software 49.95,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9847,1058,2208,0,pitstop pro 7.0 upgr 6.x or higher enfocus software 199.0,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9848,1082,2208,0,pitstop pro 7.0 upgr 5.x or below enfocus software 299.0,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9849,1107,2208,0,pitstop pro 7.0 enfocus software 699.0,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9850,1127,2208,0,steinberg sequel ( pc or mac ) music creation & performance software steinberg 129.0,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping  2453.97
9851,92,2209,0,computrace lojack for laptops 4 year subscription absolute software 119.99,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp )  85.97
9852,106,2209,0,cisco security server agent for windows and solaris license 100 agents win solaris csa-b100-srvr-k9 ) cisco-systems-enterprise ,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp )  85.97
9853,202,2209,0,the computrace lojack for laptops computer tracking and loss control solution by lenovo ,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp )  85.97
9854,838,2209,0,computrace lojack for laptops 3 year license ( mac ) absolute software 99.95,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp )  85.97
9855,958,2209,0,onone plug-in suite 3 for adobe photoshop onone software 399.95,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp )  85.97
9856,970,2209,1,computrace lojack for laptops : 3 year subscription absolute software 99.99,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp )  85.97
9857,973,2209,0,computrace lojack for laptops : 1 year subscription absolute software 49.99,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp )  85.97
9858,975,2209,0,computrace lojack for laptops 1 year license ( mac ) absolute software 49.95,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp )  85.97
9859,1023,2209,0,aquarium 3 in 1 collection limited edition for win/mac encore software 19.99,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp )  85.97
9860,1100,2209,0,poser 7 win 2000 xp mac os 10.4 & up aladdin systems 199.99,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp )  85.97
9861,1176,2209,0,valuesoft tune transfer for ipod software for windows xp valuesoft 29.95,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp )  85.97
9862,27,2210,0,i copy dvds 2 professional edition me-too-software 69.99,me too software 800001 i copy dvds 2 ( win 98 me 2000 xp ) me-too-software 43.97
9863,486,2210,0,pcanywhere 11.0 host only cd-rom xp 98 nt w2k me symantec ,me too software 800001 i copy dvds 2 ( win 98 me 2000 xp ) me-too-software 43.97
9864,762,2210,0,i transfer dvds 2 ipod edition ( win/mac ) me-too-software 29.99,me too software 800001 i copy dvds 2 ( win 98 me 2000 xp ) me-too-software 43.97
9865,972,2210,1,i copy dvd 's 2 me-too-software 49.99,me too software 800001 i copy dvds 2 ( win 98 me 2000 xp ) me-too-software 43.97
9866,1100,2210,0,poser 7 win 2000 xp mac os 10.4 & up aladdin systems 199.99,me too software 800001 i copy dvds 2 ( win 98 me 2000 xp ) me-too-software 43.97
9867,25,2211,0,kids power fun for girls topics entertainment 19.99,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp  27.97
9868,56,2211,0,kids power fun for little ones topics entertainment 19.99,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp  27.97
9869,64,2211,0,kids power fun for kids topics entertainment 19.99,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp  27.97
9870,437,2211,1,aircraft power pack for ms flight simulator red mile 29.99,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp  27.97
9871,486,2211,0,pcanywhere 11.0 host only cd-rom xp 98 nt w2k me symantec ,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp  27.97
9872,1100,2211,0,poser 7 win 2000 xp mac os 10.4 & up aladdin systems 199.99,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp  27.97
9873,1280,2211,0,national parks : enhanced scenery add-on for microsoft flight simulator 2002 & 2000 abacus 19.99,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp  27.97
9874,1139,2212,0,cakewalk sonar 6 producer ed cakewalk 799.0,cakewalk sonar 5 producer edition competative upgrade music production software  299.0
9875,1162,2212,0,motu digital performer 5 digital audio software competitive upgrade ( mac only ) motu 395.0,cakewalk sonar 5 producer edition competative upgrade music production software  299.0
9876,92,2214,0,computrace lojack for laptops 4 year subscription absolute software 119.99,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp )  41.97
9877,106,2214,0,cisco security server agent for windows and solaris license 100 agents win solaris csa-b100-srvr-k9 ) cisco-systems-enterprise ,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp )  41.97
9878,202,2214,0,the computrace lojack for laptops computer tracking and loss control solution by lenovo ,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp )  41.97
9879,393,2214,0,microsoft visual studio test agent 2005 cd 1 processor license microsoft software 5099.0,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp )  41.97
9880,838,2214,0,computrace lojack for laptops 3 year license ( mac ) absolute software 99.95,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp )  41.97
9881,877,2214,0,timbuktu remote control softwre 1 license for mac os netopia ,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp )  41.97
9882,970,2214,0,computrace lojack for laptops : 3 year subscription absolute software 99.99,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp )  41.97
9883,973,2214,1,computrace lojack for laptops : 1 year subscription absolute software 49.99,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp )  41.97
9884,975,2214,0,computrace lojack for laptops 1 year license ( mac ) absolute software 49.95,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp )  41.97
9885,1023,2214,0,aquarium 3 in 1 collection limited edition for win/mac encore software 19.99,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp )  41.97
9886,1100,2214,0,poser 7 win 2000 xp mac os 10.4 & up aladdin systems 199.99,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp )  41.97
9887,1176,2214,0,valuesoft tune transfer for ipod software for windows xp valuesoft 29.95,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp )  41.97
9888,233,2215,0,photo explosion deluxe 3.0 nova development 49.99,nova development rgw-n10 winway resume deluxe 11.0 nova development 349.99
9889,438,2215,1,winway resume deluxe 11.0 network 10 nova development ,nova development rgw-n10 winway resume deluxe 11.0 nova development 349.99
9890,481,2215,0,art explosion t-shirt factory deluxe 3.0 nova development 29.99,nova development rgw-n10 winway resume deluxe 11.0 nova development 349.99
9891,702,2215,0,intellimover transfer your pc deluxe nova development 69.99,nova development rgw-n10 winway resume deluxe 11.0 nova development 349.99
9892,814,2215,0,business plan writer deluxe 8.0 2005 nova development 99.99,nova development rgw-n10 winway resume deluxe 11.0 nova development 349.99
9893,1169,2215,0,print explosion deluxe 3.0 ( mac ) nova development 49.99,nova development rgw-n10 winway resume deluxe 11.0 nova development 349.99
9894,1289,2215,0,business card factory deluxe 3.0 nova development 29.99,nova development rgw-n10 winway resume deluxe 11.0 nova development 349.99
9895,193,2216,0,backup exec 10d win adv disk v10 .1 lic only ( e180518 ) symantec corporation . 983.34,symantec 11976505 symc backup exec sro 11d win system recovery option ml portfolio mpk  30.24
9896,345,2216,0,portfolio media kit be syst recovery 7.0 win small business ed symantec 50.0,symantec 11976505 symc backup exec sro 11d win system recovery option ml portfolio mpk  30.24
9897,502,2216,0,symc backup exec sbs prm 11d win small business server symantec 885.83,symantec 11976505 symc backup exec sro 11d win system recovery option ml portfolio mpk  30.24
9898,551,2216,0,symc backup exec sbs aws 11d win sbs agent for windows systems symantec 447.74,symantec 11976505 symc backup exec sro 11d win system recovery option ml portfolio mpk  30.24
9899,560,2216,0,symc backup exec aofo 11d win advanced open file option symantec 769.49,symantec 11976505 symc backup exec sro 11d win system recovery option ml portfolio mpk  30.24
9900,937,2216,0,symc backup exec sbs std 11d win small business server standard symantec 811.21,symantec 11976505 symc backup exec sro 11d win system recovery option ml portfolio mpk  30.24
9901,436,2217,1,sudoku puzzle addict : unlimited edition global-software-publ-na ,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na global-software-publ-na 7.93
9902,486,2217,0,pcanywhere 11.0 host only cd-rom xp 98 nt w2k me symantec ,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na global-software-publ-na 7.93
9903,693,2217,0,kakuro puzzle addict unlimited edition global-software-publishing 9.99,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na global-software-publ-na 7.93
9904,707,2217,0,sudoku puzzle addict global-software-publishing-north-america-inc 6.99,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na global-software-publ-na 7.93
9905,919,2217,0,sudoku unlimited + crossword addict 2cd set global-software-publishing-north-america-inc 19.99,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na global-software-publ-na 7.93
9906,1100,2217,0,poser 7 win 2000 xp mac os 10.4 & up aladdin systems 199.99,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na global-software-publ-na 7.93
9907,92,2219,0,computrace lojack for laptops 4 year subscription absolute software 119.99,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9908,202,2219,0,the computrace lojack for laptops computer tracking and loss control solution by lenovo ,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9909,393,2219,0,microsoft visual studio test agent 2005 cd 1 processor license microsoft software 5099.0,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9910,667,2219,0,toysight gold for isight : includes 15 games ( mac ) freeverse software 29.99,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9911,838,2219,0,computrace lojack for laptops 3 year license ( mac ) absolute software 99.95,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9912,877,2219,0,timbuktu remote control softwre 1 license for mac os netopia ,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9913,970,2219,0,computrace lojack for laptops : 3 year subscription absolute software 99.99,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9914,973,2219,0,computrace lojack for laptops : 1 year subscription absolute software 49.99,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9915,975,2219,1,computrace lojack for laptops 1 year license ( mac ) absolute software 49.95,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9916,1023,2219,0,aquarium 3 in 1 collection limited edition for win/mac encore software 19.99,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9917,1058,2219,0,pitstop pro 7.0 upgr 6.x or higher enfocus software 199.0,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9918,1127,2219,0,steinberg sequel ( pc or mac ) music creation & performance software steinberg 129.0,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9919,1157,2219,0,internet cleanup 4.0 mac os 10.4 or higher smith-micro-software 29.99,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher  44.97
9920,950,2222,0,apple logic pro 7.2 upgrade apple 299.0,apple/emagic logic express 7.2 software music production software  299.0
9921,979,2222,1,logic express 7 apple computer 299.0,apple/emagic logic express 7.2 software music production software  299.0
9922,1113,2222,0,logic express 7.2 upgrade from logic express 6 apple-computer - ( direct ) 99.0,apple/emagic logic express 7.2 software music production software  299.0
9923,223,2223,0,symantec client security 3.1 with groupware protection business pack 50 user symantec 3732.0,symantec mail security ( v5 .0 ) for smtp with premium antispam 25-user symantec  311.83
9924,244,2223,0,microsoft visual studio team edition for software developers 2005 with msdn premium microsoft 5479.0,symantec mail security ( v5 .0 ) for smtp with premium antispam 25-user symantec  311.83
9925,258,2223,0,microsoft visual studio team edition for software architect 2005 with msdn premium microsoft 5479.0,symantec mail security ( v5 .0 ) for smtp with premium antispam 25-user symantec  311.83
9926,263,2223,0,symantec mail security for smtp 5.0 smb av cd 5u gov symantec ,symantec mail security ( v5 .0 ) for smtp with premium antispam 25-user symantec  311.83
9927,844,2224,0,now up-to-date & contact v5 .0 ( mac ) now software ,now software nuw45e1k now up-to-date & contact for windows power-on-software 114.99
